iter	Passed	Remaining
801	196202	537722
802	196402	537354
803	196697	537249
804	196983	537115
805	197174	536724
806	197411	536460
807	197637	536166
808	197855	535848
809	198038	535437
810	198244	535089
811	198430	534686
812	198811	534810
813	199009	534442
814	199227	534126
815	199464	533860
816	199687	533559
817	199947	533355
818	200133	532956
819	200369	532689
820	200599	532407
821	200843	532162
822	201025	531752
823	201243	531438
824	201436	531059
825	201665	530776
826	201848	530372
827	202162	530311
828	202435	530141
829	202777	530152
830	202970	529773
831	203170	529416
832	203407	529151
833	203607	528793
834	203842	528526
835	204051	528190
836	204235	527792
837	204455	527484
838	204660	527141
839	204853	526766
840	205095	526516
841	205314	526209
842	205497	525809
843	205689	525433
844	205935	525195
845	206135	524842
846	206369	524573
847	206577	524238
848	206872	524125
849	207083	523799
850	207313	523521
851	207535	523224
852	207894	523270
853	208281	523386
854	208497	523073
855	208711	522754
856	208900	522373
857	209207	522288
858	209425	521979
859	209662	521719
860	209865	521373
861	210103	521115
862	210322	520809
863	210556	520542
864	210753	520182
865	210962	519853
866	211147	519465
867	211367	519164
868	211600	518896
869	211841	518647
870	212070	518367
871	212293	518074
872	212475	517680
873	212677	517336
874	212884	517005
875	213118	516740
876	213337	516436
877	213602	516246
878	213899	516133
879	214091	515766
880	214276	515381
881	214469	515018
882	214695	514734
883	214931	514474
884	215146	514164
885	215336	513795
886	215547	513475
887	215741	513115
888	215952	512796
889	216199	512562
890	216423	512274
891	216608	511894
892	216797	511526
893	217003	511197
894	217210	510868
895	217406	510516
896	217603	510166
897	217808	509835
898	217996	509467
899	218187	509103
900	218444	508896
901	218677	508630
902	218884	508306
903	219111	508028
904	219374	507834
905	219599	507550
906	219788	507186
907	220038	506961
908	220639	507543
909	221101	507805
910	221309	507480
911	221521	507168
912	221746	506883
913	221971	506599
914	222164	506243
915	222383	505946
916	222631	505714
917	222858	505438
918	223053	505087
919	223343	504950
920	223550	504626
921	223771	504335
922	223984	504026
923	224219	503766
924	224499	503606
925	224780	503449
926	225024	503209
927	225228	502881
928	225490	502680
929	225733	502438
930	225911	502053
931	226109	501709
932	226361	501488
933	226561	501153
934	226763	500819
935	226964	500486
936	227181	500188
937	227390	499872
938	227588	499531
939	227845	499321
940	228097	499098
941	228320	498815
942	228564	498576
943	228773	498260
944	229201	498422
945	229418	498125
946	229674	497911
947	229864	497555
948	230261	497645
949	230539	497480
950	230781	497236
951	230978	496895
952	231219	496649
953	231452	496385
954	231648	496043
955	231850	495713
956	232095	495477
957	232289	495130
958	232524	494871
959	232782	494663
960	232989	494345
961	233217	494072
962	233416	493738
963	233681	493542
964	233887	493224
965	234114	492949
966	234319	492627
967	234527	492314
968	234724	491977
969	234978	491758
970	235194	491462
971	235391	491125
972	235651	490921
973	235896	490683
974	236161	490490
975	236367	490172
976	236560	489828
977	236784	489549
978	237010	489272
979	237245	489016
980	237469	488736
981	237867	488814
982	238073	488499
983	238296	488216
984	238508	487913
985	238702	487573
986	238917	487275
987	239108	486930
988	239331	486649
989	239588	486436
990	239836	486206
991	240058	485924
992	240247	485575
993	240460	485274
994	240663	484954
995	240850	484603
996	241058	484293
997	241311	484074
998	241573	483871
999	241811	483623
1000	242048	483371
1001	242272	483094
1002	242452	482730
1003	242628	482357
1004	242821	482019
1005	243027	481707
1006	243243	481414
1007	243442	481088
1008	243630	480740
1009	243818	480395
1010	244044	480122
1011	244268	479847
1012	244477	479543
1013	244665	479197
