iter	Logloss
122	0.3616236936
123	0.3615704862
124	0.361486733
125	0.3614341028
126	0.3613878874
127	0.3613495041
128	0.3613076386
129	0.3612590003
130	0.3612081284
131	0.3611432656
132	0.3610975614
133	0.3610518013
134	0.3609883193
135	0.3609465726
136	0.3608694141
137	0.3608302528
138	0.3607772337
139	0.3607031234
140	0.3606387101
141	0.3605959336
142	0.3605312022
143	0.3604791763
144	0.3604366355
145	0.3603864518
146	0.3603377534
147	0.3602933099
148	0.360247229
149	0.3601931119
150	0.360115863
151	0.3600694792
152	0.360028239
153	0.3599875278
154	0.3599500358
155	0.3599016177
156	0.359871433
157	0.3598366368
158	0.3597804308
159	0.3597438937
160	0.3596970837
161	0.3596390599
162	0.3595829191
163	0.3595360392
164	0.3594901907
165	0.3594531834
166	0.359412569
167	0.359380422
168	0.3593371701
169	0.35928438
170	0.3592094603
171	0.3591568753
172	0.3590994085
173	0.3590625224
174	0.3590147531
175	0.3589841866
176	0.3589491069
177	0.3588944295
178	0.3588587325
179	0.3588205148
180	0.3587866466
181	0.3587416056
182	0.3587013127
183	0.3586638569
184	0.3586270998
185	0.3585960396
186	0.3585509715
187	0.3584855977
188	0.3584538591
189	0.3583907097
190	0.3583449211
191	0.3583130246
192	0.358282892
193	0.3582465651
194	0.358182468
195	0.3581385893
196	0.3581086164
197	0.3580769699
198	0.3580339289
199	0.3579864334
200	0.3579393475
201	0.3578806694
202	0.3578126646
203	0.3577752014
204	0.3577322321
205	0.3576672056
206	0.3576200413
207	0.3575881955
208	0.3575582619
209	0.3575292215
210	0.3574915275
211	0.3574488868
212	0.3574126375
213	0.357346881
214	0.3573036879
215	0.3572811996
216	0.3572434251
217	0.3572100017
218	0.3571799228
219	0.3571393165
220	0.3570947314
221	0.3570475243
222	0.3570086052
223	0.3569676993
224	0.3569318843
225	0.3568979839
226	0.356859984
227	0.3568227706
228	0.3567713262
229	0.3567261819
230	0.3566844473
231	0.3566245531
232	0.3565945121
233	0.3565572039
234	0.3564911642
235	0.3564420885
236	0.356396196
237	0.356361392
238	0.3563351773
239	0.3562901861
240	0.3562582408
241	0.3561984745
242	0.3561441701
243	0.3561181062
244	0.3560980786
245	0.3560517058
246	0.3560146792
247	0.3559858678
248	0.3559559255
249	0.3558928435
250	0.3558621315
251	0.3558004818
252	0.3557646057
253	0.3557175988
254	0.3556813369
255	0.3556349256
256	0.3556066289
257	0.3555717961
258	0.3555185785
259	0.3554760469
260	0.3554377121
261	0.3553843854
262	0.3553563109
263	0.3553054437
264	0.3552658239
265	0.3552362639
266	0.3551887881
267	0.3551527291
268	0.3551228974
269	0.3550926049
270	0.3550588928
271	0.3550253978
272	0.3550022525
273	0.3549501431
274	0.3549145333
275	0.3548719265
276	0.3548232944
277	0.3547969759
278	0.3547677096
279	0.3547287247
280	0.3547005807
281	0.3546642224
282	0.3545953774
283	0.3545572327
284	0.3545234657
285	0.3544866074
286	0.3544519303
287	0.3544036976
288	0.3543703824
289	0.3543356132
290	0.3542914666
291	0.3542902928
292	0.3542657579
293	0.354231725
294	0.3541918572
295	0.3541257467
296	0.3540921883
297	0.3540491218
298	0.3539874916
299	0.353947838
300	0.3539050434
301	0.3538697946
302	0.3538426755
303	0.3538132615
304	0.3537894454
305	0.3537645236
306	0.3537001534
307	0.3536650041
308	0.3536355809
309	0.3535970931
310	0.3535602623
311	0.3535382968
312	0.353512601
313	0.3534741086
314	0.35342608
315	0.3533985753
316	0.353366772
317	0.3533191573
318	0.3532918712
319	0.3532636322
320	0.3532302822
321	0.3531930495
322	0.3531547461
323	0.3531301078
324	0.3530995116
325	0.3530774216
326	0.3530447754
327	0.3529995265
328	0.3529795124
329	0.3529376377
330	0.3529048474
331	0.352876567
332	0.3528206967
333	0.3527866196
334	0.3527336876
335	0.3527052891
336	0.3526636271
337	0.3526169334
338	0.3525904063
339	0.3525377426
340	0.3525002322
341	0.3524635013
342	0.35242962
343	0.3523975778
344	0.3523728225
345	0.3523334966
346	0.3522982271
347	0.3522665193
348	0.3522251836
349	0.3521964631
350	0.352170115
351	0.3521202355
352	0.3520805165
353	0.3520384718
354	0.3520105595
355	0.3519818042
356	0.351953769
357	0.3519155877
358	0.3518859391
359	0.351852199
360	0.3518187814
361	0.35179165
362	0.351752263
363	0.3517267302
364	0.3516997839
365	0.3516592544
366	0.3516191976
367	0.3515914575
368	0.3515400318
369	0.3515043818
370	0.3514687394
371	0.3514348832
372	0.3513742103
373	0.3513440973
374	0.3512908372
375	0.3512570438
376	0.3512124781
377	0.3511779322
378	0.3511554845
379	0.351123157
380	0.3510922862
381	0.3510618052
382	0.3510303626
383	0.3510011123
384	0.3509777356
385	0.3509486336
386	0.3508987749
387	0.3508728492
388	0.350834595
389	0.3507937875
390	0.3507708858
391	0.3507290671
392	0.3506918604
393	0.3506637686
394	0.3506172019
395	0.3505754545
396	0.3505553676
397	0.3505064192
398	0.3504511594
399	0.3504181099
400	0.3503862687
401	0.3503330919
402	0.3502885224
403	0.350254887
404	0.3502375174
405	0.3502022176
406	0.3501634187
407	0.3501302759
408	0.3500934374
409	0.3500628901
410	0.35002325
411	0.349996248
412	0.3499570935
413	0.3499186589
414	0.3498924269
415	0.3498550937
416	0.3498172041
417	0.3497867226
418	0.3497535009
419	0.3497301698
420	0.3497079043
421	0.3496725343
422	0.3496494216
423	0.3496228153
424	0.3495974294
425	0.3495550601
426	0.3495187066
427	0.3494817345
428	0.3494499606
429	0.3494156476
430	0.3493751901
431	0.3493494029
432	0.3493256977
433	0.349302479
434	0.349267072
435	0.3492231914
436	0.3491798883
437	0.349148534
438	0.3490778701
439	0.3490475785
440	0.3490098801
441	0.3489684211
442	0.348905365
443	0.3488754404
444	0.3488380633
445	0.3487950278
446	0.3487630833
447	0.3487393073
448	0.3487057737
449	0.3486684515
450	0.3486243192
451	0.3485873623
452	0.3485559012
453	0.3485068968
454	0.3484574316
455	0.3484340842
456	0.3484140962
457	0.3483878051
458	0.3483530933
459	0.3483193834
460	0.3482898049
461	0.3482492899
462	0.3482284341
463	0.3481933333
464	0.3481624457
465	0.3480931528
466	0.3480664354
467	0.3480306388
468	0.3480070818
469	0.3479883782
470	0.3479593929
471	0.347900913
472	0.3478666123
473	0.3478375667
474	0.3478098241
475	0.3477452488
476	0.347716362
477	0.347680881
478	0.3476553081
479	0.3476137541
480	0.3475828659
481	0.3475484984
482	0.3475170217
483	0.3474773383
484	0.3474115218
485	0.3473877998
486	0.3473532072
487	0.3473171775
488	0.3472800231
489	0.3472497489
490	0.3471687331
491	0.3471450329
492	0.3471158302
493	0.3470695268
494	0.3470442539
495	0.3470126387
496	0.3469857636
497	0.3469585006
498	0.3469218574
499	0.3468844183
500	0.3468537726
501	0.3468146231
502	0.3467907638
503	0.3467575019
504	0.3467284492
505	0.3466991209
506	0.3466649901
507	0.3466038994
508	0.3465752188
509	0.346546181
510	0.3465156935
511	0.3464970136
512	0.3464560517
513	0.3464220743
514	0.3463869405
515	0.3463495239
516	0.3462742142
517	0.3462377964
518	0.3462041643
519	0.3461735315
520	0.3461204503
521	0.3460901843
522	0.3460663762
523	0.3460241547
524	0.3459626256
525	0.3459211725
526	0.345892437
527	0.3458338876
528	0.3458056692
529	0.3457707261
530	0.3457169151
531	0.3456858667
532	0.3456461079
533	0.3456041363
534	0.3455643271
535	0.3455368457
536	0.3455054155
537	0.3454724471
538	0.3454462921
539	0.3454047196
540	0.3453839923
541	0.3453488672
542	0.3453224398
543	0.3452960008
544	0.3452639931
545	0.3452263352
546	0.3452012665
547	0.3451576331
548	0.3451185737
549	0.3450879525
550	0.3450623582
551	0.345041226
552	0.3450090556
553	0.3449791442
554	0.3449467532
555	0.3449181197
556	0.3448879974
557	0.3448585619
558	0.3448284115
559	0.3447923143
560	0.3447679718
561	0.344738355
562	0.3447001523
563	0.3446788224
564	0.3446381446
565	0.3446054533
566	0.3445722513
567	0.3445468434
568	0.3445022869
569	0.344460206
570	0.3444222962
571	0.3444022232
572	0.3443645293
573	0.3443273217
574	0.3443092119
575	0.3442687914
576	0.3442412866
577	0.3442117022
578	0.3441784713
579	0.3441456099
580	0.3441199239
581	0.3440947251
582	0.3440617092
583	0.3440341093
584	0.3440050817
585	0.34397341
586	0.3439532249
587	0.3439253909
588	0.3438879542
589	0.3438620172
590	0.3438115144
591	0.3437763336
592	0.3437495123
593	0.3437124782
594	0.3436851405
595	0.3436543744
596	0.3436175876
597	0.3435891343
598	0.3435509849
599	0.3435233251
600	0.3434996396
601	0.3434758305
602	0.343439567
603	0.3434092111
604	0.3433779353
605	0.3433363015
606	0.3432895992
607	0.3432637518
608	0.3432415543
609	0.3432047243
610	0.3431782686
611	0.3431517867
612	0.3431300092
613	0.3431133571
614	0.3430858935
615	0.3430466542
616	0.3430244263
617	0.342993987
618	0.3429641937
619	0.3429276526
620	0.3429098415
621	0.3428845076
622	0.3428585704
623	0.3428303752
624	0.3428038294
625	0.3427693382
626	0.3427355086
627	0.3426964352
628	0.3426698888
629	0.3426522633
630	0.3426291586
631	0.3426143045
632	0.3425757241
633	0.3425404242
634	0.342501073
635	0.3424624172
636	0.3424441099
637	0.3424192193
638	0.3423944567
639	0.3423672803
640	0.3423424698
641	0.3423135561
642	0.3422896658
643	0.342264978
644	0.3422288173
645	0.3422083675
646	0.3421784014
647	0.3421587168
648	0.3421186329
649	0.3420862317
650	0.3420584494
651	0.3420396819
652	0.3419855397
653	0.3419609177
654	0.341935158
655	0.3418996832
656	0.3418578186
657	0.3418225756
658	0.3417886602
659	0.3417503374
660	0.3417283069
661	0.3416949231
662	0.3416621293
663	0.3416394365
664	0.3416147602
665	0.3415756123
666	0.3415254846
667	0.3414984498
668	0.3414783903
669	0.3414536558
670	0.3414156488
671	0.3413802139
672	0.3413493411
673	0.341312892
674	0.3412924022
675	0.3412640922
676	0.3412380278
677	0.3412115445
678	0.3411820668
679	0.3411500873
680	0.3411220273
681	0.3410764365
682	0.3410395463
683	0.3410152492
684	0.3409885099
685	0.34097148
686	0.3409389838
687	0.3409152397
688	0.3408841389
689	0.340860285
690	0.3408343146
691	0.3408094033
692	0.3407795021
693	0.3407626504
694	0.3407325088
695	0.34070986
696	0.3406779643
697	0.3406507215
698	0.3406177938
699	0.3405873998
700	0.3405566394
701	0.3405269412
702	0.3405059515
703	0.3404809912
704	0.3404674122
705	0.340445992
706	0.3404146145
707	0.3403655389
708	0.3403339116
709	0.3403032487
710	0.3402818461
711	0.3402497046
712	0.3402134127
713	0.3401879317
714	0.3401542296
715	0.3401228256
716	0.3400899835
717	0.3400644155
718	0.3400319447
719	0.3400052579
720	0.3399755876
721	0.339932592
722	0.3399046018
723	0.339876574
724	0.3398409614
725	0.3398212901
726	0.3398039354
727	0.3397778541
728	0.3397488672
729	0.339709917
730	0.3396720689
731	0.3396479519
732	0.3396221198
733	0.3395767659
734	0.3395492902
735	0.3395273077
736	0.339500597
737	0.3394685584
738	0.3394415867
739	0.3394077504
740	0.3393784201
741	0.3393397683
742	0.3393109449
743	0.3392807532
744	0.339256524
745	0.3392348432
746	0.339203331
747	0.3391861465
748	0.3391521596
749	0.3391296121
750	0.3390990003
751	0.3390633
752	0.3390411053
753	0.3390067418
754	0.33898006
755	0.3389495681
756	0.3389196363
757	0.3388828057
758	0.3388557907
759	0.338816014
760	0.3388020102
761	0.3387759906
762	0.3387384572
763	0.3386964384
764	0.3386633358
765	0.3386294742
766	0.3385879292
767	0.3385585427
768	0.3385379608
769	0.3385221168
770	0.3385046657
771	0.3384811623
772	0.3384429271
773	0.338414569
774	0.3383845649
775	0.3383522802
776	0.3383270562
777	0.3382850761
778	0.3382603954
779	0.3382257054
780	0.3381980301
781	0.3381650844
782	0.3381427301
783	0.3381180707
784	0.3380779725
785	0.3380638403
786	0.3380451018
787	0.3380152009
788	0.3379856889
789	0.3379606141
790	0.3379300721
791	0.3379017296
792	0.3378719999
793	0.33783634
794	0.3378079844
795	0.337769537
796	0.3377332599
797	0.3376998204
798	0.3376572026
799	0.3376362026
800	0.3376173502
801	0.3375957113
802	0.3375589949
803	0.3375282881
804	0.3374985281
805	0.3374764675
806	0.3374511899
807	0.3374215539
808	0.3373955155
809	0.3373619871
810	0.3373211713
811	0.3372743296
812	0.3372435894
813	0.3372137849
814	0.33718086
815	0.3371644261
816	0.3371322763
817	0.3371003582
818	0.337078909
819	0.3370509862
820	0.3370191529
821	0.3370019468
822	0.3369720526
823	0.3369474495
824	0.3369035135
825	0.3368784385
826	0.3368476276
827	0.3368260668
828	0.3368055905
829	0.3367753119
830	0.3367428588
831	0.3367167762
832	0.3366965569
833	0.336674451
834	0.3366508955
835	0.3366187043
836	0.3365856693
837	0.3365525358
838	0.336528344
839	0.3365038642
840	0.336473277
841	0.3364505697
842	0.3364205771
843	0.3363953763
844	0.3363595434
845	0.3363390945
846	0.3363124878
847	0.3362773122
848	0.3362587022
849	0.3362294842
850	0.3362026326
851	0.3361641625
852	0.336127721
853	0.3361021298
854	0.3360759585
855	0.3360568429
856	0.3360248865
857	0.3360025615
858	0.3359874052
859	0.3359644575
860	0.335936239
861	0.3359118075
862	0.3358765443
863	0.3358390581
864	0.3358160624
865	0.3357831039
866	0.3357555055
867	0.33573363
868	0.3357024428
869	0.33567274
870	0.3356448207
871	0.3356135841
872	0.3355864598
873	0.3355508439
874	0.3355291866
875	0.3355003524
876	0.3354755959
877	0.3354470717
878	0.335414411
879	0.335383663
880	0.3353600587
881	0.3353216612
882	0.3352885049
883	0.335252837
884	0.335218268
885	0.3351983955
886	0.3351643101
887	0.3351405396
888	0.3351012276
889	0.3350663918
890	0.335032029
891	0.3350130883
892	0.3349846899
893	0.3349650664
894	0.3349288989
895	0.3349005713
896	0.3348747668
897	0.3348443121
898	0.334809716
899	0.3347825161
900	0.3347496679
901	0.3347155853
902	0.3346927947
903	0.3346645638
904	0.3346389967
905	0.334618381
906	0.3345912759
907	0.3345661878
908	0.3345442781
909	0.3345191092
910	0.3344853766
911	0.3344512085
912	0.3344157353
913	0.3343907525
914	0.3343639591
915	0.3343369232
916	0.334308604
917	0.3342859414
918	0.3342594544
919	0.3342278073
920	0.3341900295
921	0.3341630186
922	0.3341288845
923	0.3341079007
924	0.3340860859
925	0.334053989
926	0.3340366732
927	0.3340154453
928	0.333988116
929	0.3339642472
930	0.3339324449
931	0.3339095186
932	0.3338955502
933	0.333879802
934	0.3338436106
935	0.3338208405
936	0.3337967203
937	0.3337668648
938	0.3337390735
939	0.3337109976
940	0.3336894775
941	0.3336566463
942	0.3336398157
943	0.333613878
944	0.3335835041
945	0.3335537866
946	0.3335194228
947	0.3334876533
948	0.3334653122
949	0.333440603
950	0.3334170101
951	0.3333860484
952	0.3333423327
953	0.3333155475
954	0.3332915854
955	0.3332633238
956	0.3332341543
957	0.3332032069
958	0.3331629116
959	0.3331343202
960	0.3331029609
961	0.3330798318
962	0.3330529758
963	0.3330198279
964	0.3329983874
965	0.3329610016
966	0.3329296985
967	0.3329100966
968	0.3328882431
969	0.332866207
970	0.33284332
971	0.3328216863
972	0.332796845
973	0.3327735548
974	0.3327457984
975	0.3327159188
976	0.332690173
977	0.3326669268
978	0.3326392179
979	0.3326101906
980	0.3325861742
981	0.3325648413
982	0.3325418883
983	0.3325123656
984	0.3324906453
985	0.332459299
986	0.3324431296
987	0.3324169704
988	0.3323793906
989	0.3323543243
990	0.3323312826
991	0.3323100854
992	0.3322686419
993	0.332244832
994	0.3322250691
995	0.3321981176
996	0.3321671828
997	0.3321504429
998	0.3321276671
999	0.3321008906
1000	0.3320832483
1001	0.3320639498
1002	0.3320385147
1003	0.3320028183
1004	0.3319810054
1005	0.3319501021
1006	0.3319170005
1007	0.3318884304
1008	0.3318510826
1009	0.3318281715
1010	0.3318008533
1011	0.3317740377
1012	0.3317444699
1013	0.3317188993
1014	0.3316886212
1015	0.3316598105
1016	0.3316368002
1017	0.3316047447
1018	0.3315789535
1019	0.3315523182
1020	0.3315297851
1021	0.3315048699
1022	0.3314901008
1023	0.331466855
1024	0.3314480113
1025	0.3314306898
1026	0.3314083903
1027	0.3313754485
1028	0.331340812
1029	0.3313101313
1030	0.3312848217
1031	0.3312620619
1032	0.3312414735
1033	0.3312260031
1034	0.3312020888
1035	0.3311739116
1036	0.3311429843
1037	0.3311130883
1038	0.3310851892
1039	0.3310554717
1040	0.3310367342
1041	0.3310094761
1042	0.3309880066
1043	0.3309709289
1044	0.3309460956
1045	0.330919088
1046	0.3308995772
1047	0.3308704954
1048	0.3308474384
1049	0.330823978
1050	0.3308012695
1051	0.3307723456
1052	0.330754251
1053	0.3307289786
1054	0.3306985668
1055	0.3306745108
1056	0.330658817
1057	0.330634022
1058	0.3306068298
1059	0.3305904445
1060	0.3305780021
1061	0.3305449051
1062	0.3305181865
1063	0.3304844836
1064	0.3304679466
1065	0.3304438919
1066	0.330417769
1067	0.3303890547
1068	0.3303720635
1069	0.3303427245
1070	0.3303056832
1071	0.3302834672
1072	0.3302688961
1073	0.330252317
1074	0.3302349058
1075	0.330219472
1076	0.3301867755
1077	0.330162546
1078	0.330118349
1079	0.330083946
1080	0.3300601258
1081	0.3300339719
1082	0.3299914391
1083	0.3299706818
1084	0.3299472664
1085	0.329921298
1086	0.3299009717
1087	0.3298802996
1088	0.3298609863
1089	0.3298411187
1090	0.3298170178
1091	0.3297984299
1092	0.3297652518
1093	0.3297366289
1094	0.3297069195
1095	0.3296783331
1096	0.3296565363
1097	0.3296353115
1098	0.3296200379
1099	0.3295901927
1100	0.3295628016
1101	0.3295369493
1102	0.3295122772
1103	0.3294919819
1104	0.3294639649
1105	0.3294424779
1106	0.3294180683
1107	0.3293836497
1108	0.329365586
1109	0.3293452977
1110	0.3293233608
1111	0.3292858266
1112	0.3292666728
1113	0.3292295181
1114	0.3292078545
1115	0.3291776228
1116	0.3291423906
1117	0.3291093637
1118	0.3290816807
1119	0.329062334
1120	0.3290399342
1121	0.3290192254
1122	0.3289949248
1123	0.3289663521
1124	0.328944306
1125	0.3289157832
1126	0.3288966408
1127	0.3288714616
1128	0.3288504694
1129	0.3288130619
1130	0.3287877364
1131	0.3287727191
1132	0.3287412528
1133	0.3287198401
1134	0.3286942243
1135	0.3286632596
1136	0.3286435103
1137	0.3286237165
1138	0.328600803
1139	0.328580574
1140	0.3285434765
1141	0.3285071052
1142	0.3284737424
1143	0.3284428951
1144	0.3284255075
1145	0.3284027507
1146	0.328379362
1147	0.3283403264
1148	0.3283206373
1149	0.3282914865
1150	0.3282727355
1151	0.3282528158
1152	0.3282349541
1153	0.3282121325
1154	0.3281999148
1155	0.328172167
1156	0.3281532744
1157	0.328127334
1158	0.3280956956
1159	0.328068125
1160	0.3280378416
1161	0.3280136408
1162	0.3279692274
1163	0.3279394264
1164	0.3279209281
1165	0.3279066311
1166	0.3278846595
1167	0.3278657236
1168	0.3278370064
1169	0.3278089762
1170	0.3277726471
1171	0.327756628
1172	0.3277324406
1173	0.3277117723
1174	0.3276904233
1175	0.3276675513
1176	0.3276464484
1177	0.3276110475
1178	0.3275891111
1179	0.3275584436
1180	0.3275330938
1181	0.3275126496
1182	0.3274799083
1183	0.327453621
1184	0.327433825
1185	0.3274100373
1186	0.3273873515
1187	0.3273692354
1188	0.327342001
1189	0.3273190876
1190	0.3272971364
1191	0.3272756326
1192	0.3272621869
1193	0.3272442481
1194	0.3272219612
1195	0.3271977681
1196	0.3271730191
1197	0.327157809
1198	0.3271266147
1199	0.3271033689
1200	0.3270798572
1201	0.3270664986
1202	0.3270336585
1203	0.3270062973
1204	0.3269869467
1205	0.3269602901
1206	0.3269284269
1207	0.326906784
1208	0.3268864183
1209	0.3268671066
1210	0.3268392105
1211	0.3268184893
1212	0.326790538
1213	0.3267742231
1214	0.3267396007
1215	0.3267162184
1216	0.326694382
1217	0.326661648
1218	0.3266432733
1219	0.3266174228
1220	0.3265984829
1221	0.326581697
1222	0.3265522699
1223	0.3265340485
1224	0.3265042191
1225	0.3264751385
1226	0.3264537947
1227	0.3264265896
1228	0.3263995772
1229	0.3263726881
1230	0.3263509625
1231	0.3263385432
1232	0.3263214883
1233	0.3262966732
1234	0.3262785407
1235	0.3262531359
1236	0.3262333361
1237	0.3262078461
1238	0.3261719092
1239	0.3261408572
1240	0.3261189502
1241	0.3260994336
1242	0.3260823261
1243	0.3260704021
1244	0.3260494441
1245	0.3260239874
1246	0.3259862721
1247	0.3259590267
1248	0.3259293956
1249	0.3258961581
1250	0.3258777818
1251	0.3258561705
1252	0.3258301557
1253	0.3258028409
1254	0.3257721826
1255	0.3257514127
1256	0.3257279675
1257	0.3257025467
1258	0.3256745561
1259	0.325663275
1260	0.325641867
1261	0.3256131326
1262	0.3255984204
1263	0.325569678
1264	0.3255403582
1265	0.3255118081
1266	0.3254894424
1267	0.3254634623
1268	0.3254469667
1269	0.3254299844
1270	0.3253992979
1271	0.3253670365
1272	0.3253409658
1273	0.3253176057
1274	0.3252859248
1275	0.3252494744
1276	0.3252248195
1277	0.3251890301
1278	0.3251737152
1279	0.3251518117
1280	0.325132729
1281	0.3250929108
1282	0.3250666415
1283	0.3250368078
1284	0.3250130208
1285	0.324987743
1286	0.3249659774
1287	0.3249347715
1288	0.3249093361
1289	0.3248824921
1290	0.3248587485
1291	0.3248328512
1292	0.324813158
1293	0.3247859938
1294	0.3247703009
1295	0.3247470153
1296	0.324728804
1297	0.324708405
1298	0.3246884778
1299	0.3246612041
1300	0.3246345434
1301	0.3246182891
1302	0.3246013949
1303	0.3245796547
1304	0.3245426707
1305	0.3245193063
1306	0.3244987292
1307	0.3244763412
1308	0.3244511616
1309	0.3244223828
1310	0.3243912828
1311	0.3243620961
1312	0.32433514
1313	0.324311293
1314	0.3242829804
1315	0.3242543516
1316	0.3242291284
1317	0.3242070756
1318	0.3241835399
1319	0.3241563716
1320	0.3241340622
1321	0.3241047366
1322	0.3240734599
1323	0.3240459326
1324	0.3240188979
1325	0.3239940798
1326	0.3239685543
1327	0.3239391734
1328	0.3239121154
1329	0.3238895567
1330	0.3238724289
1331	0.3238499405
1332	0.3238189932
1333	0.3237963308
1334	0.3237796498
1335	0.3237575506
1336	0.3237345725
1337	0.3237065679
1338	0.3236912577
1339	0.3236666434
1340	0.3236453503
1341	0.3236189661
1342	0.323589874
1343	0.3235660259
1344	0.3235318454
1345	0.3235037749
1346	0.3234769054
1347	0.3234564265
1348	0.3234322736
1349	0.3234021064
1350	0.323382183
1351	0.3233605491
1352	0.3233408142
1353	0.3233206503
1354	0.3232987731
1355	0.3232817902
1356	0.32326333
1357	0.3232368844
1358	0.3232107356
1359	0.3231862147
1360	0.3231524513
1361	0.3231241876
1362	0.3230921774
1363	0.3230727504
1364	0.3230470828
1365	0.3230285394
1366	0.3230076657
1367	0.3229821321
1368	0.3229684944
1369	0.3229492626
1370	0.3229258612
1371	0.322892902
1372	0.3228560729
1373	0.3228276537
1374	0.322807824
1375	0.3227910202
1376	0.3227673374
1377	0.3227500386
1378	0.3227373839
1379	0.3227069003
1380	0.3226860655
1381	0.3226697169
1382	0.3226486809
1383	0.3226224535
1384	0.3225918878
1385	0.3225646575
1386	0.3225320333
1387	0.3225112282
1388	0.3224873744
1389	0.3224585306
1390	0.3224389739
1391	0.3224180175
1392	0.3223968007
1393	0.3223717526
1394	0.3223448886
1395	0.3223159839
1396	0.3222901315
1397	0.3222612325
1398	0.3222310394
1399	0.3222122881
1400	0.3221701833
1401	0.3221407603
1402	0.3221244263
1403	0.3221024104
1404	0.3220872051
1405	0.3220605291
1406	0.3220384285
1407	0.3220141892
1408	0.3219816596
1409	0.3219570709
1410	0.321936524
1411	0.3219102609
1412	0.3218830277
1413	0.3218600772
1414	0.321839143
1415	0.3218237482
1416	0.3218082613
1417	0.3217705164
1418	0.3217369464
1419	0.3217158746
1420	0.3216813795
1421	0.3216635235
1422	0.3216417031
1423	0.3216100341
1424	0.3215824115
1425	0.3215557333
1426	0.3215281183
1427	0.3215099724
1428	0.3214788891
1429	0.3214551399
1430	0.3214321032
1431	0.3214107818
1432	0.3213884249
1433	0.3213613288
1434	0.3213377669
1435	0.3213114134
1436	0.3212881428
1437	0.3212581692
1438	0.3212330403
1439	0.3212058718
1440	0.3211704964
1441	0.3211451511
1442	0.3211177966
1443	0.3211023085
1444	0.321078443
1445	0.321057777
1446	0.3210256542
1447	0.3210013366
1448	0.3209661896
1449	0.3209471721
1450	0.3209142782
1451	0.3208932277
1452	0.3208579852
1453	0.3208386024
1454	0.3208062368
1455	0.3207853848
1456	0.3207705793
1457	0.3207399143
1458	0.3207173132
1459	0.3206929159
1460	0.3206575439
1461	0.3206318809
1462	0.3206005252
1463	0.3205758356
1464	0.3205575953
1465	0.3205413986
1466	0.3205108975
1467	0.3204843809
1468	0.3204744379
1469	0.3204538715
1470	0.3204289567
1471	0.320413589
1472	0.3203896987
1473	0.3203566502
1474	0.3203340441
1475	0.3203123575
1476	0.3202874239
1477	0.3202640679
1478	0.3202450793
1479	0.3202254401
1480	0.3202054331
1481	0.3201834447
1482	0.3201659351
1483	0.3201476609
1484	0.3201248642
1485	0.320101468
1486	0.3200832943
1487	0.3200616365
1488	0.3200482627
1489	0.3200248455
1490	0.319983964
1491	0.3199639185
1492	0.3199397395
1493	0.319922776
1494	0.3198920124
1495	0.319881993
1496	0.3198568445
1497	0.319832522
1498	0.3198039701
1499	0.3197907105
1500	0.3197725755
1501	0.3197577314
1502	0.3197189823
1503	0.3196978128
1504	0.3196719921
1505	0.3196581415
1506	0.3196276442
1507	0.3196040144
1508	0.3195896071
1509	0.3195635869
1510	0.3195407815
1511	0.319514051
1512	0.3194950535
1513	0.3194785306
